ExcludedCluster	SampleIdx	Ky
0	3770	0.0
0	3780	0.0
0	3790	0.0
0	3800	0.0
0	3810	0.0
0	3820	0.0
0	3830	-0.010594985736622724
0	3840	-0.009092090136518328
0	3850	-0.016729694687487588
0	3860	0.0008306182437986077
0	3870	0.0005124069822159557
0	3880	0.0
0	3890	0.0
0	3900	0.0
0	3910	0.0
0	3920	0.0
0	3930	0.0
0	3940	0.0
0	3950	0.0
0	3960	0.0
0	3970	0.0
0	3980	0.0
0	3990	0.0
0	4000	-0.0029586978117299915
0	4010	0.0
0	4020	0.0
0	4030	0.0
0	4040	-0.012334425109988249
0	4050	0.028062994432385416
0	4060	0.007789481161109729
0	4070	-0.01748194429901022
0	4080	-0.008500305586853007
0	4090	0.0
0	4100	0.0
0	4110	0.0
0	4120	0.0
0	4130	0.0
0	4140	0.0
0	4150	0.0
0	4160	0.0
0	4170	0.0
0	4180	0.0
0	4190	0.0
0	4200	0.0
0	4210	0.0
0	4220	0.0
0	4230	0.0
0	4240	0.0
0	4250	0.0
0	4260	0.0
0	4270	0.0
0	4280	0.0
0	4290	0.0
0	4300	0.0
0	4310	0.0
0	4320	0.0
0	4330	0.0
0	4340	0.0
0	4350	0.0
0	4360	0.0
0	4370	0.0
0	4380	0.0
0	4390	0.0
0	4400	0.0
0	4410	0.0004153782999104617
0	4420	0.0
0	4430	-0.013407602451528207
0	4440	-0.009762848707692033
0	4450	0.0
0	4460	0.0
0	4470	0.0
0	4480	0.0
0	4490	-0.01062375452294819
0	4500	-0.006438976475682781
0	4510	-0.001042539900856454
0	4520	0.0047896230810440055
0	4530	-0.013652353199344637
0	4540	-0.009987570997987789
0	4550	-0.0021860629138972243
0	4560	0.0
0	4570	0.006081531482368826
0	4580	0.0
0	4590	0.0
0	4600	0.0
0	4610	0.017986223120067733
0	4620	0.0
0	4630	0.0
0	4640	0.0
0	4650	0.0
0	4660	-0.01983606221785146
0	4670	0.008505639618627664
0	4680	0.0
0	4690	0.0
0	4700	0.0
0	4710	0.0
0	4720	0.0
0	4730	0.0
0	4740	0.0
0	4750	0.0
0	4760	0.0
0	4770	0.0
0	4780	0.0
0	4790	0.010645675981397722
0	4800	0.013998183422897915
0	4810	0.00020944219259396007
0	4820	0.0
0	4830	0.0
0	4840	0.0
0	4850	0.0
0	4860	0.0
0	4870	0.0
0	4880	0.0
0	4890	0.0
0	4900	0.0
0	4910	0.0
0	4920	0.0
0	4930	0.01365744766221131
0	4940	0.016497937770816925
0	4950	0.0
0	4960	0.0
0	4970	0.0
0	4980	0.0
0	4990	0.0
0	5000	0.0
0	5010	0.0
0	5020	0.02428759914384485
0	5030	0.0
0	5040	0.0
0	5050	0.020120089263554967
0	5060	0.0
0	5070	0.0
0	5080	0.0
0	5090	0.0
0	5100	-0.018513927752141737
0	5110	-0.007009208806997271
0	5120	0.012463710061209842
0	5130	0.0
0	5140	0.0
0	5150	0.0
0	5160	0.0
0	5170	0.0
0	5180	0.0
0	5190	0.0
0	5200	0.0
0	5210	-0.00490686001718183
0	5220	0.0
0	5230	0.0
0	5240	0.0
0	5250	-0.004062752270152423
0	5260	0.0
0	5270	0.010891489614273714
0	5280	0.0
0	5290	0.0
0	5300	0.0
0	5310	0.0
0	5320	0.012766773918769125
0	5330	0.003042913638853713
0	5340	0.0
0	5350	0.0
0	5360	0.0
0	5370	0.00935228135802113
0	5380	0.0
0	5390	0.0
0	5400	0.0
0	5410	0.0
0	5420	0.0
0	5430	0.0
0	5440	0.0
0	5450	-0.009878343889695884
0	5460	-0.0071236181509089554
0	5470	0.01599356241934924
0	5480	0.023557470528617633
0	5490	0.014289897822787527
0	5500	-0.01371786727178344
0	5510	-0.009033778829878193
0	5520	-0.014227171404262329
0	5530	-0.016205386351323705
0	5540	-0.00696909261985274
0	5550	0.0
0	5560	0.0
0	5570	-0.000610905452481315
0	5580	-0.0019968801657371704
0	5590	0.0
0	5600	0.0
0	5610	0.0
0	5620	0.0
0	5630	-0.012615831801067078
0	5640	-0.009865888133729683
0	5650	0.0
0	5660	0.0
0	5670	0.0
0	5680	0.0
0	5690	-0.013760064215622592
0	5700	-0.009100047619405659
0	5710	-0.01471381095560418
0	5720	-0.006013741016968458
0	5730	0.0
0	5740	0.0
0	5750	0.0
0	5760	0.0
0	5770	0.0
0	5780	0.0
0	5790	0.0
0	5800	-0.005372062791096658
0	5810	-0.005240313774974904
0	5820	-0.004166588101900908
0	5830	0.0
0	5840	-0.004173444540874094
0	5850	-0.006387817031190724
0	5860	-0.0031802756243829544
0	5870	0.0
0	5880	0.0
0	5890	-0.0007924280220412492
0	5900	0.0
0	5910	-0.00025329847295689365
0	5920	0.0
0	5930	0.005695588552900946
0	5940	0.0
0	5950	0.0
0	5960	0.0005147823251303182
0	5970	0.02049970970663145
0	5980	0.0
0	5990	0.02220653590626148
0	6000	0.02147791012165833
0	6010	0.0052167611088081885
0	6020	-0.003595345680146603
0	6030	0.0
0	6040	0.0
0	6050	0.0
0	6060	0.0
0	6070	0.0
0	6080	0.0
0	6090	-0.004829545116454412
0	6100	-0.010591341525150177
0	6110	-0.011375868144798367
0	6120	0.0
0	6130	0.0
0	6140	-0.009687322001718745
0	6150	0.0
0	6160	0.0
0	6170	0.0
0	6180	0.0
0	6190	0.0
0	6200	0.0
0	6210	0.0
0	6220	0.0
0	6230	0.0
0	6240	0.0
0	6250	0.0
0	6260	0.0
0	6270	0.0
0	6280	0.0
0	6290	0.0
0	6300	0.0
0	6310	0.0
0	6320	0.0
0	6330	0.0
0	6340	0.0
0	6350	0.0
0	6360	0.0
0	6370	0.0
0	6380	0.0
0	6390	-0.008350243751121346
0	6400	0.0
0	6410	0.0
0	6420	0.0
0	6430	0.0
0	6440	0.0
0	6450	0.0
0	6460	0.0
0	6470	0.0
0	6480	0.0
0	6490	0.0
0	6500	0.0
0	6510	0.0
0	6520	-0.010515331451078374
0	6530	-0.0008623014291674638
0	6540	-0.00043058203345168846
0	6550	0.0
0	6560	0.00641965786084234
0	6570	0.0
0	6580	0.0
0	6590	0.0
0	6600	0.0
0	6610	0.0
0	6620	0.0
0	6630	0.003644320261389389
0	6640	-0.0030940910092091493
0	6650	0.0
0	6660	0.0009083609403989324
0	6670	0.0
0	6680	0.0
0	6690	-0.010933425924263012
0	6700	-0.0072900226423138
0	6710	0.0
0	6720	-0.0027289412728999096
0	6730	0.0
0	6740	0.0
0	6750	0.0
0	6760	0.0
0	6770	0.0
0	6780	-0.013098181805168934
0	6790	-0.010168535619383447
0	6800	-0.01304519995081297
0	6810	-0.0030818302007370557
0	6820	-0.013200851189669616
0	6830	-0.006218799515490758
0	6840	-0.019785639038127266
0	6850	-0.012099451770590958
0	6860	-0.018882211280579722
0	6870	-0.013434896094536035
0	6880	-0.01648735927212084
0	6890	-0.009808374973840824
0	6900	-0.013029698765544577
0	6910	-0.018619953406701143
0	6920	-0.009200857631381868
0	6930	-0.01293677229633597
0	6940	-0.020000588178899745
0	6950	-0.028738896481179343
0	6960	-0.01844584646828551
0	6970	-0.02034204214773474
0	6980	0.0
0	6990	0.0028575473217787558
0	7000	0.0
0	7010	-0.004831854077600248
0	7020	-0.0017495856325931475
0	7030	-0.014461306477769059
0	7040	-0.012475793091854486
0	7050	0.0
0	7060	0.0058350778433547265
0	7070	-0.030197315896677714
0	7080	0.0
0	7090	0.0
0	7100	0.0
0	7110	0.0
0	7120	0.0
0	7130	0.0
0	7140	0.019984083215627682
0	7150	0.0
0	7160	0.0
0	7170	0.0008009753212337888
0	7180	-0.013911296226924108
0	7190	-0.001392358714055933
0	7200	-0.0034453352237741345
0	7210	-0.010486738426387325
0	7220	-0.007008884814358816
0	7230	-0.017047974866839108
0	7240	-0.014936704417332242
0	7250	-0.019748971466872642
0	7260	-0.018401656579098858
0	7270	-0.01842285079834087
0	7280	0.0
0	7290	0.0
0	7300	0.008945447461726179
0	7310	0.0
0	7320	0.0
0	7330	-0.01131137870868622
0	7340	-0.011389959616269672
0	7350	0.0
0	7360	-0.0036599810725877935
0	7370	0.0
0	7380	0.0
0	7390	0.0
0	7400	0.0
0	7410	0.0
0	7420	0.0
0	7430	0.003271131919216201
0	7440	-0.0013711451080750013
0	7450	0.004643470513376355
0	7460	-0.0033863642746602644
0	7470	0.0
0	7480	0.0
0	7490	0.0
0	7500	0.0
0	7510	0.0
0	7520	0.0
0	7530	0.0
0	7540	0.0
0	7550	0.0
0	7560	0.0
0	7570	0.0
0	7580	0.004083462084589277
0	7590	-0.008378987996802064
0	7600	0.0
0	7610	-0.009474780836711393
0	7620	0.0
0	7630	0.0
0	7640	0.0
0	7650	0.0007274917703211547
0	7660	0.011928217317482311
0	7670	0.004561053025557094
0	7680	0.0020219301199190746
0	7690	-0.01001041826104234
0	7700	-0.0036620934953453988
0	7710	0.0
0	7720	0.0
0	7730	0.0
0	7740	0.0
0	7750	0.0
0	7760	0.0
0	7770	0.0
0	7780	0.0
0	7790	0.0
0	7800	0.0
0	7810	0.0
0	7820	0.0
0	7830	0.0
0	7840	0.0
0	7850	0.0
0	7860	-0.001654822737410345
0	7870	0.0
0	7880	0.0
0	7890	-0.004298211405582932
0	7900	0.0
0	7910	0.0
0	7920	0.0
0	7930	0.0
0	7940	0.0
0	7950	0.0
0	7960	-0.0019934511885632907
0	7970	-0.012535467765975998
0	7980	0.0
0	7990	0.0
0	8000	0.0
0	8010	0.0
0	8020	0.0
0	8030	0.0
0	8040	0.0
0	8050	0.0
0	8060	0.014075504987850141
0	8070	-0.0032163867925303954
0	8080	0.00046571925664074985
0	8090	0.0
0	8100	0.0
0	8110	0.0
0	8120	0.0
0	8130	0.03002493549315257
0	8140	0.021908563200423246
0	8150	0.013945000812421055
0	8160	0.019458377804037544
0	8170	0.044524410135050534
0	8180	0.0
0	8190	0.0
0	8200	0.0
0	8210	0.018754606802879516
0	8220	0.0
0	8230	0.0
0	8240	0.0
0	8250	-0.004999221800664941
0	8260	0.007655229849729056
0	8270	-0.011078702908145792
0	8280	0.0
0	8290	-0.00037807814947431564
0	8300	0.0
0	8310	0.0
0	8320	0.0
0	8330	0.0
0	8340	0.0
0	8350	0.0
0	8360	0.0
0	8370	0.0
0	8380	0.0025171586539812067
0	8390	-0.0060957587601255395
0	8400	-0.012157080429477496
0	8410	0.0
0	8420	0.0
0	8430	0.0
0	8440	0.0
0	8450	0.0
0	8460	0.0
0	8470	0.0
0	8480	0.0
0	8490	0.0
0	8500	0.0
0	8510	0.0
0	8520	0.0
0	8530	0.0
0	8540	0.0
0	8550	0.00027149698227094376
0	8560	0.01275145310931982
0	8570	0.01972864878009315
0	8580	0.004526056673219501
0	8590	0.0
0	8600	0.0
0	8610	0.0
0	8620	0.0
0	8630	0.0
0	8640	0.0
0	8650	0.0
0	8660	0.0
0	8670	0.0
0	8680	0.0
0	8690	0.0
0	8700	0.0
0	8710	0.009341289782622587
0	8720	0.0
0	8730	0.0
0	8740	0.0
0	8750	-0.004916606894136664
0	8760	0.00020413805012173017
0	8770	-0.008341501415869342
0	8780	-0.005926782676237818
0	8790	-0.007729258739315303
0	8800	-0.00762722629438302
0	8810	-0.006178379651348254
0	8820	-0.0020362087193694315
0	8830	0.0
0	8840	0.0
0	8850	0.0
0	8860	0.0
0	8870	-0.0028270435519110004
0	8880	-0.015240550627613607
0	8890	-0.007529496511702841
0	8900	-0.012091302934392574
0	8910	-0.008224791281881057
0	8920	-0.01759733185244684
0	8930	-0.023219617810173544
0	8940	-0.018575635502335187
0	8950	-0.027562761625313972
0	8960	-0.01804125398839116
0	8970	0.0
0	8980	0.0
0	8990	0.0022713757691598213
0	9000	0.0
0	9010	-0.004892559049988098
0	9020	0.00966453896326785
0	9030	0.0
0	9040	0.0
0	9050	0.0
0	9060	-0.005464989292943801
0	9070	0.0
0	9080	0.0
0	9090	-0.020476562592345537
0	9100	0.0
0	9110	0.0
0	9120	0.0
0	9130	0.0
0	9140	0.0
0	9150	0.0
0	9160	0.0
0	9170	0.0
0	9180	-0.00026596031194880965
0	9190	0.0
0	9200	0.0
0	9210	0.010885064961040943
0	9220	0.0
0	9230	0.0
0	9240	0.0
0	9250	0.0
0	9260	0.0
0	9270	0.0
0	9280	0.0
0	9290	0.0
0	9300	0.0
0	9310	0.0
0	9320	0.0
0	9330	0.0
0	9340	0.0
0	9350	0.0
0	9360	0.0
0	9370	0.0
0	9380	0.0
0	9390	0.0
0	9400	0.0
0	9410	0.0
0	9420	0.0
0	9430	0.0
0	9440	0.0026598190614982283
0	9450	-0.0092564870329043
0	9460	0.002629085885324481
0	9470	0.008105821746235005
0	9480	0.005947814178963284
0	9490	0.005679177127135918
0	9500	0.00011903569045681259
0	9510	0.016094353647635288
0	9520	-0.0008597213051810826
0	9530	0.0
0	9540	0.0
0	9550	0.0
0	9560	0.0
0	9570	0.005358474970410269
0	9580	0.0014790069598424277
0	9590	-0.010571042630170975
0	9600	0.0023865148703227394
0	9610	0.0
0	9620	0.0
0	9630	0.0
0	9640	0.0
0	9650	0.0
0	9660	0.0
0	9670	0.0
0	9680	0.0
0	9690	0.0
0	9700	0.0
0	9710	0.0
0	9720	0.01567247060098528
0	9730	0.0
0	9740	0.020520105430552684
0	9750	0.0
0	9760	0.019874275744031212
0	9770	-0.0055448259463212295
0	9780	0.0
0	9790	0.0
0	9800	0.0
0	9810	0.0
0	9820	0.0
0	9830	0.0
0	9840	0.0
0	9850	0.0
0	9860	0.0
0	9870	0.0
0	9880	0.0
0	9890	0.0
0	9900	-0.008829234666177495
0	9910	0.0
0	9920	0.0
0	9930	-0.010373024986313711
0	9940	-0.008263773706042294
0	9950	0.0
0	9960	0.0
0	9970	0.0
0	9980	0.0
0	9990	-0.008616710486095691
0	10000	0.0
0	10010	0.0
0	10020	0.0
0	10030	0.0
0	10040	0.0
0	10050	0.0
0	10060	-0.004725533377676298
0	10070	0.0
0	10080	0.0
0	10090	0.0
0	10100	0.0
0	10110	0.0
0	10120	0.0
0	10130	0.0
0	10140	0.0
0	10150	0.0
0	10160	0.0
0	10170	-0.005278065698242154
0	10180	0.0
0	10190	0.0
0	10200	0.0
0	10210	-0.005099400678477311
0	10220	-0.004272084215526061
0	10230	-0.012201526640880367
0	10240	-0.0035344606568078777
0	10250	0.0
0	10260	0.0
0	10270	0.0
0	10280	0.0
0	10290	0.0
0	10300	0.0
0	10310	-0.008294968754605912
0	10320	-0.0052130694932529635
0	10330	-0.00680835487248175
0	10340	0.018431769162519904
0	10350	0.00454292054551907
0	10360	-0.017145665036058976
0	10370	0.0009431940136949247
0	10380	0.0
0	10390	0.0
0	10400	0.0
0	10410	0.0
0	10420	0.0
0	10430	0.0
0	10440	0.00766134012399412
0	10450	0.0
0	10460	0.0
0	10470	0.0
0	10480	0.0
0	10490	0.037919076319554226
0	10500	0.0
0	10510	0.0033835711925064194
0	10520	0.008193916839770908
0	10530	0.0027160708793250972
0	10540	0.0046086233851486795
0	10550	0.0
0	10560	0.0
0	10570	0.0
0	10580	0.0
0	10590	0.0
0	10600	0.0
0	10610	0.0
0	10620	0.0
0	10630	0.0
0	10640	0.0
0	10650	0.0
0	10660	0.0
0	10670	0.0
0	10680	0.0
0	10690	0.006023786373181007
0	10700	0.0
0	10710	0.0
0	10720	0.0
0	10730	0.0
0	10740	0.0
0	10750	0.0
0	10760	0.0
0	10770	0.0
0	10780	0.0
0	10790	0.0
0	10800	0.0
0	10810	0.0
0	10820	0.0
0	10830	0.0
0	10840	0.0
0	10850	0.0
0	10860	0.0
0	10870	0.0
0	10880	0.0
0	10890	0.0
0	10900	0.0
0	10910	0.0
0	10920	0.0
0	10930	-0.011207169268151402
0	10940	0.0
0	10950	0.0
0	10960	0.0
0	10970	-0.07864634882125882
0	10980	0.0
0	10990	0.0
0	11000	0.0
0	11010	0.0
0	11020	0.015485728078291284
0	11030	0.0
0	11040	0.0
0	11050	0.0
0	11060	0.0
0	11070	0.0
0	11080	0.0
0	11090	0.0
0	11100	0.014261718031533603
0	11110	0.011504114401184122
0	11120	0.0
0	11130	0.0
0	11140	0.0
0	11150	0.0
0	11160	0.013056882616005955
0	11170	0.021412139206828537
0	11180	-0.0021159264205349
0	11190	-0.004006497727371231
0	11200	0.0010698472132308497
0	11210	-0.003639590205749292
0	11220	0.0
0	11230	0.023029213350341218
0	11240	0.0
0	11250	-0.0066106767041963395
0	11260	0.0
0	11270	-0.006859802054996387
0	11280	-0.011265872445035185
0	11290	-0.006347645171614599
0	11300	-0.00041397499187083173
0	11310	-0.005730004793884433
0	11320	-0.009946242711725133
0	11330	-0.009678788745262552
0	11340	-0.012832320836019323
0	11350	-0.005432756238638057
0	11360	0.0
0	11370	0.0
0	11380	-0.010972279883855972
0	11390	-0.00911830854345095
0	11400	-0.005006154521616194
0	11410	-0.003720145841117593
0	11420	-0.007164819992602131
0	11430	-0.006696979109823415
0	11440	0.0
0	11450	0.0
0	11460	0.0
0	11470	0.0
0	11480	0.0
0	11490	0.0
0	11500	0.0010187394192311607
0	11510	0.0
0	11520	0.004854966683474435
0	11530	0.0
0	11540	0.0
0	11550	0.0
0	11560	0.0005081405388823027
0	11570	0.0
0	11580	0.0
0	11590	0.0
0	11600	-0.00604943104348637
0	11610	-0.006462613807815613
0	11620	0.0
0	11630	-0.010603565143648503
0	11640	-0.008064562866499743
0	11650	0.013254244364156747
0	11660	-0.006022767550449695
0	11670	0.0
0	11680	0.0
0	11690	0.0
0	11700	0.0
0	11710	0.0
0	11720	0.0
0	11730	0.0
0	11740	0.0
0	11750	0.0006340623132601308
0	11760	-0.0006405934784239745
0	11770	-0.010033881061812234
0	11780	-0.0062345225160007215
0	11790	-0.005326390070765186
0	11800	0.011009594462090065
0	11810	0.024758334164656146
0	11820	-0.028451184960933885
0	11830	-0.008447872084192731
0	11840	-0.006318893810491666
0	11850	0.016310919195135106
0	11860	0.003063181086111154
0	11870	0.012250754230920096
0	11880	0.002628897472760143
0	11890	0.0032663640315245923
0	11900	0.0047461842798236405
0	11910	0.0
0	11920	0.0
0	11930	0.0
0	11940	0.0
0	11950	0.0
0	11960	0.0
0	11970	0.0
0	11980	0.0
0	11990	0.0
0	12000	0.0
0	12010	0.03473510763348395
0	12020	-0.004548418614478452
0	12030	-0.0034742907328079264
0	12040	0.013749404933442688
0	12050	0.0
0	12060	0.008662861574410369
0	12070	0.0
0	12080	0.013466239100831697
0	12090	-0.00026536829032193634
0	12100	0.017671539935329893
0	12110	0.009819239746295626
0	12120	-0.0021096622504774842
0	12130	-0.036976410999477564
0	12140	-0.0038798241097470765
0	12150	-0.012570203233987165
0	12160	-0.008664217550870294
0	12170	-0.007908363204024256
0	12180	-0.012379999967557141
0	12190	-0.00871441318738791
0	12200	0.0
0	12210	0.0
0	12220	0.0
0	12230	0.0
0	12240	0.0
0	12250	-0.01021459871430196
0	12260	0.0
0	12270	0.0
0	12280	0.0
0	12290	0.0
0	12300	0.0
0	12310	-0.004926779258776906
0	12320	0.0
0	12330	0.0
0	12340	0.0
0	12350	0.0
0	12360	0.0076834838444581
0	12370	0.0
0	12380	0.0
0	12390	0.0
0	12400	0.0
0	12410	0.0
0	12420	0.0
0	12430	0.0
0	12440	0.0
0	12450	0.0
0	12460	0.0
0	12470	0.0
0	12480	-0.0049304590872355
0	12490	0.021290883813524578
0	12500	-0.00526346546414359
0	12510	-0.025651342774096007
0	12520	-0.01580502626910912
0	12530	-0.009299022589596766
0	12540	-0.0026506730004005
0	12550	0.0
0	12560	0.0
0	12570	0.0
0	12580	0.0
0	12590	-0.004503766432838835
0	12600	0.0
0	12610	0.0
0	12620	-0.005878457551062704
0	12630	0.0
0	12640	0.0
0	12650	0.0
0	12660	0.0027408745080968315
0	12670	0.004327515468709061
0	12680	0.013569191364355053
0	12690	0.009213875856106184
0	12700	-6.773278251297073e-05
0	12710	0.0
